Timestamp;Napon NTC;std NTC;Napon SHUNT;std SHUNT;Omjer napona sr. vr.;std Omjera ntc/shunt;Napon NTC [V];std NTC[V];Napon SHUNT[V];std SHUNT [V];Otpor;Utjecaj tolerancije shunta;Temperatura izracunata polinomom;STD Temperature polinomom;Temperatura izracunata exp.;STD temperature Exp.;Vrijeme obrade
2020-03-18 11:37:48:271267;3825115.76;137.42646453381715;1611463.24;384.7240417270907;2.3736910813369163;0.0005429493091174551;2.2799469327863373;0.00035650145685790693;0.9605070543893641;0.00022931342577324859;23769.562849863294;57.73502691896258;23.122876658456107;0.7105971203746912;23.172474025444444;0.691523501867691;0.00494010399999989
2020-03-18 11:38:48:403741;3824349.79;137.38059606791262;1611676.33;611.4302334723401;2.3729021719445207;0.0008491844168894276;2.2794903790343257;0.000335433383710961;0.9606340659420569;0.0003644408621552661;23761.64413228339;57.73502691896258;23.13091913428667;0.7106293126662796;23.180297056537086;0.6915572648992974;0.005049165999999827
2020-03-18 11:39:48:397682;3825339.8;137.49967108458654;1610703.72;411.06024724933803;2.3749495072039055;0.0006337522115317852;2.2800804710484113;0.00037814700732514804;0.9600543451373988;0.00024501102939340113;23782.194388493743;57.73502691896258;23.110054004922688;0.7105458037442304;23.160001368162398;0.6914697054592537;0.005002917000000107
2020-03-18 11:40:48:281923;3827438.75;137.81812812558294;1607881.74;754.5288264201639;2.380423221006855;0.0014629580718747413;2.2813315428890637;0.0015291592941778756;0.9583723137822525;0.00044973428032816647;23837.137548262504;57.73502691896258;23.054369432040062;0.7103229845538304;23.105838438365595;0.6912364704529291;0.005347136000000141
2020-03-18 11:41:48:373823;3827138.81;137.51848449462216;1611242.16;704.7244281248946;2.375272615710667;0.0009089438526159668;2.2811527646962126;0.0004387467491294822;0.9603752804249859;0.00042004854210293477;23785.43761811556;57.73502691896258;23.10676295356518;0.7105326366370899;23.156800170514884;0.691455906710166;0.004909478999999717
2020-03-18 11:42:48:481125;3826671.31;137.56066170931578;1610561.88;3690.84875755037;2.3759939373675327;0.004032509220378699;2.28087411294867;0.002018958275511703;0.959969801899171;0.002199917553385425;23792.677954294173;57.73502691896258;23.09941769694035;0.7105032849732507;23.149655492581587;0.6914251515463833;0.005649633999999626
2020-03-18 11:43:48:281494;3825393.41;137.3015652613681;1613039.8;614.7888690724269;2.371543410305524;0.0009263987761986811;2.280112425102285;0.0004249881984009304;0.9614467574890563;0.0003664427652126431;23748.005523538952;57.73502691896258;23.144778035732713;0.7106847828397144;23.193777945075055;0.6916154700697863;0.004857603999999682
2020-03-18 11:44:48:323240;3822443.56;136.96045123077138;1615791.98;832.285886925735;2.3656786063002158;0.0012658391339524318;2.2783541772787785;0.00048177533069376874;0.9630871847971898;0.0004960811055552698;23689.137811713314;57.73502691896258;23.204700503064544;0.7109246526345706;23.252067976068133;0.6918675747789323;0.0049365099999998385
2020-03-18 11:45:48:284328;3820880.86;136.99926331200837;1614675.51;639.125325516969;2.366346251572762;0.000940273131846234;2.2774227353838365;0.000559904771288985;0.962421716740336;0.0003809484253565396;23695.839236846754;57.73502691896258;23.197870477890262;0.710897305594418;23.245423853808404;0.6918387997119211;0.0049708850000000915
2020-03-18 11:46:48:289559;3820250.17;136.93571773669092;1615154.44;488.06967378095356;2.3652539714722964;0.0007680414897563749;2.2770468148048897;0.0004920329272887983;0.9627071812995888;0.0002909122299929855;23684.87558517946;57.73502691896258;23.209045663645384;0.7109420410702616;23.256294889919104;0.6918858764694981;0.005001510000000042
2020-03-18 11:47:48:263305;3821198.09;136.8240607635299;1616867.89;754.9990553877293;2.363333981869558;0.0010730673883032782;2.277611819220998;0.0004187672062418095;0.9637284772072406;0.0004500145586673266;23665.603940749468;57.73502691896258;23.228703389110024;0.7110207455576892;23.275417874440507;0.6919687553083597;0.005026094000000203
2020-03-18 11:48:48:247828;3821091.89;136.81386775406068;1616942.83;674.176700378568;2.363158708383655;0.0011004400152165778;2.2775485190807006;0.0005218171439508465;0.9637731449333603;0.00040184067532223643;23663.84465975834;57.73502691896258;23.230498820705975;0.71102793426439;23.277164483061767;0.6919763288465345;0.005150886000000021
2020-03-18 11:49:48:325125;3820490.46;136.89126383703749;1615788.62;2686.984618301694;2.364482754145877;0.006394479354803585;2.277190038822894;0.0037499968572111903;0.9630851820808867;0.0016015678278298734;23677.13458326523;57.73502691896258;23.216939561590436;0.7109737249590377;23.26397401147267;0.6919192258464573;0.0054597389999999635
2020-03-18 11:50:48:303546;3818835.43;136.7285570809655;1616991.29;572.4522527837337;2.361692281102382;0.0008773493798854364;2.2762035639528713;0.00046712911323697675;0.9638020293476617;0.00034120817245564944;23649.12564286653;57.73502691896258;23.245526235865384;0.7110880978597119;23.29178337360281;0.6920397369982655;0.004746927000000234
2020-03-18 11:51:48:480233;3818551.2;136.6897900301737;1617327.87;813.4532531439683;2.3610253413193263;0.0012500593910388198;2.27603414965083;0.0005777212479566114;0.9640026466849622;0.0004848559797496582;23642.43136140654;57.73502691896258;23.252364294045776;0.7111154821973201;23.298435604759675;0.6920686114067893;0.005107449000000042
2020-03-18 11:52:48:511283;3831017.14;138.00805919886398;1607179.98;473.1139478780642;2.3836891342452473;0.0007713392597109493;2.2834644297915014;0.0003624956705059834;0.9579540321772138;0.00028199792163231883;23869.919891241287;57.73502691896258;23.021214124802214;0.7101903192915918;23.073590468383884;0.6910978766110649;0.0048915620000000715
2020-03-18 11:53:48:425703;3830916.21;138.18060488765667;1605140.3;603.6218044672366;2.3866553167663476;0.0007801167820170739;2.2834042708163587;0.0003695727030955181;0.956738288013731;0.00035978667522941336;23899.693805147468;57.73502691896258;22.991146266625606;0.7100700295966755;23.04434631487885;0.6909723861251335;0.004921041000000237
2020-03-18 11:54:49:454129;3831706.89;138.19715964939863;1605280.1;577.3779026116625;2.3869399520121575;0.0007387717573259808;2.2838755528778494;0.0005555394951536139;0.9568216153170603;0.00034414408888845465;23902.55092295162;57.73502691896258;22.98826317955553;0.7100584955834757;23.041542252516194;0.6909603622374109;0.004765000000000352
2020-03-18 11:55:49:316856;3835248.97;138.58684072152823;1602267.47;581.9064011479593;2.3936386705550685;0.0007903701931314244;2.28598679733119;0.00037348269329233474;0.9550259476931032;0.0003468432846764423;23969.79193451579;57.73502691896258;22.920523789615174;0.7097875454453484;22.975661745561354;0.6906783445824266;0.004969582999999833
2020-03-18 11:56:49:512476;3834722.74;138.45961867411438;1603513.22;847.3489207731096;2.3914512345700967;0.0011820847074054382;2.285673139771598;0.0004208440235337627;0.9557684726439085;0.0005050593744426873;23947.834589706094;57.73502691896258;22.94262011799708;0.7098759268926829;22.997151257453254;0.6907702427364336;0.0048218749999997534
2020-03-18 11:57:49:487988;3832231.35;138.12032826239877;1606389.67;959.3317861191643;2.385618330594055;0.0014539005670560225;2.284188155435104;0.0004931567721649611;0.9574829706529343;0.0005718063714983693;23889.2847367766;57.73502691896258;23.001653258907254;0.7101120716763177;23.054565376693233;0.6910162263058914;0.006302499000000239
2020-03-18 11:58:49:789200;3811279.57;135.5213418030869;1628100.89;717.2985078709836;2.3409361697541806;0.0011489502530546718;2.2716999199032686;0.0005945049145134936;0.970423867753013;0.0004275432785628076;23440.794306475123;57.73502691896258;23.459369272828383;0.7119446208538994;23.499835137965533;0.6929469650206976;0.004903906000000013
2020-03-18 11:59:49:839281;3864948.04;136.3028943433161;1641685.69;10861.791706000693;2.3543541818750087;0.015504475003434852;2.3036888246165304;0.0037565365127515777;0.9785210405017185;0.006474133134381366;23575.471356972077;57.73502691896258;23.320883716758146;0.7113900925194264;23.365095317211797;0.6923586263223854;0.004977135999999938
2020-03-18 12:00:49:857299;3862243.83;136.02573311029568;1643834.15;8494.954815695437;2.349593593905737;0.01238105089217657;2.302076989659904;0.00397782094426627;0.9798016226055172;0.00506338824532812;23527.688757083335;57.73502691896258;23.369914440521484;0.7115864194792302;23.412797884449446;0.6925665165093604;0.004988699000000096
2020-03-18 12:01:50:129491;3793767.95;133.14917364404954;1649362.72;543.4173774002871;2.3001421208966626;0.004369449181493298;2.261262179763577;0.004128396396242668;0.9830969075080046;0.0003239020360593166;23031.36525703906;57.73502691896258;23.885993675215104;0.7136553309743914;23.91502913841458;0.6947841766904392;0.0051680720000000235
2020-03-18 12:02:50:142411;3803902.11;129.29176270571014;1702886.0;374.2155971245896;2.233797325117812;0.005281938812177336;2.267302610552622;0.005363703502177555;1.0149992722272005;0.0002230499039498391;22365.56782894021;57.73502691896258;24.59849656212498;0.7165178879439617;24.608808347231218;0.6979334151126089;0.00476572899999983
2020-03-18 12:03:49:997479;3804315.6;129.70427863502294;1697827.33;14740.266168844571;2.240869923541729;0.020191870025945205;2.2675490698276843;0.0003972705387518049;1.011984069583901;0.008785884336245917;22436.540063170014;57.73502691896258;24.52140513333461;0.7162081160083941;24.533720701250502;0.6975880604072907;0.004978592999999698
2020-03-18 12:04:50:078919;3863414.91;136.20194342181213;1642190.05;5974.9118067537065;2.3526281293232114;0.008912540071417853;2.30277500781715;0.003764118703596065;0.9788216625239446;0.0035613253826014893;23558.14670514021;57.73502691896258;23.33864784646272;0.7114611265909166;23.382377996798937;0.6924338008828708;0.005001040999999873
2020-03-18 12:05:50:258870;3803271.97;130.78812102784198;1683767.2;29127.041554839954;2.2594706066492143;0.039900910501532987;2.2669270177992606;0.00040883847494085175;1.0036035780434105;0.017361071721943795;22623.199321065396;57.73502691896258;24.31996815963862;0.7153988388909078;24.33754482113949;0.6966910348204082;0.004950363999999929
2020-03-18 12:06:50:295350;3827200.7;137.299481798539;1613826.29;560.8794014128999;2.3715075098683904;0.0009963455421574004;2.2811896540152614;0.0005156579309044348;0.9619155421156338;0.00033431021468337946;23747.645172379514;57.73502691896258;23.145144329932634;0.7106862498919153;23.19413425065511;0.6916170098655395;0.00500322899999972
2020-03-18 12:07:50:150197;3837152.25;138.56885143908454;1603270.52;858.0433400087278;2.3933287229484868;0.0013977295455901326;2.287121240749507;0.00039003035624925176;0.9556238121537938;0.0005114337457987529;23966.680694089675;57.73502691896258;22.923653324809493;0.7098000700291354;22.978705309612167;0.6906913615431459;0.004853854000000268
2020-03-18 12:08:50:091795;3843450.08;139.36807970275112;1596737.52;1347.0620217737007;2.407066258509105;0.002235189672217062;2.2908750403970526;0.0004212608123966272;0.9517298402464199;0.0008029116286969343;24104.579325335286;57.73502691896258;22.785385066175024;0.7092472113677877;22.844243854183844;0.690118466815995;0.004944323000000139
2020-03-18 12:09:50:132429;3836049.42;138.46072684148794;1604055.22;843.3732123760723;2.3914702453401735;0.0012154304748607104;2.28646390276717;0.0005376961934236032;0.9560915298571026;0.0005026896672928367;23948.02541820582;57.73502691896258;22.942427982486038;0.7098751588494147;22.99696439652655;0.6907694437109991;0.004853959000000074
2020-03-18 12:10:50:404025;3833665.72;138.4138842583824;1603597.91;492.46473688042585;2.390665420534501;0.00085863240502984;2.2850431066802868;0.00044464605498333764;0.9558189518235864;0.00029353189205336827;23939.946661336366;57.73502691896258;22.950563593975346;0.7099076948208833;23.00487669502951;0.69080329714871;0.0048355730000002595
2020-03-18 12:11:50:445444;3825814.57;137.48506045946533;1611074.33;564.6068276225321;2.3746980189276736;0.0008990172054210982;2.2803634560541455;0.0003857271198650164;0.9602752459377344;0.00033653193409974514;23779.670054591537;57.73502691896258;23.112615913252625;0.7105560602344289;23.16249333693878;0.6914804548569524;0.004931353999999999
2020-03-18 12:12:50:238637;3826021.27;137.33008816805904;1612970.81;456.2611491926814;2.37203396177914;0.0007604937373349836;2.2804866588695836;0.0004554616856196326;0.9614056362397237;0.0002719528696437212;23752.92944367987;57.73502691896258;23.139773541055263;0.7106647501972373;23.18890993206861;0.6915944457595;0.005112604999999881
2020-03-18 12:13:50:443607;3823908.54;137.03489593562756;1615536.69;564.8860382967756;2.36695890538704;0.0008926885448594007;2.2792273735079016;0.0004836073793897102;0.9629350200814032;0.000336698356650142;23701.98869839706;57.73502691896258;23.191604938929117;0.7108722227421804;23.239328890383717;0.6918124143611909;0.005053801999999941
2020-03-18 12:14:50:460233;3860771.27;131.4132775594166;1700664.15;12376.581985505505;2.270267117857963;0.01876090776831981;2.3011992753981683;0.010725892852643724;1.0136749462693866;0.007377018607204691;22731.54631440088;57.73502691896258;24.203907959004766;0.7149319802490072;24.224532470651866;0.6961770690066488;0.006271669999999396
2020-03-18 12:15:50:353546;3806437.12;135.11193858762724;1630936.13;513.378857780647;2.3338973140073604;0.000767887829927686;2.2688135944382664;0.00039634111825117765;0.9721138026849988;0.00030599768100987866;23370.14651573891;57.73502691896258;23.532376865288825;0.7122371812147158;23.57087500682752;0.6932587782314379;0.004837239999999632
2020-03-18 12:16:50:263522;3804093.39;134.74517767254827;1634350.89;520.630753718191;2.3275870378961487;0.004016387064543189;2.2674166223307397;0.0037813200500179055;0.9741491584955642;0.000310320148338211;23306.81220073386;57.73502691896258;23.598040184060892;0.7125004258155968;23.63477265914588;0.6935401821018843;0.0048369270000003795
2020-03-18 12:17:50:433501;3804970.55;131.79450996408406;1671878.57;33368.60308468626;2.27676501632911;0.04553301224155879;2.2679394504951778;0.0005270001124685357;0.996517401518512;0.019889239706119423;22796.756264174983;57.73502691896258;24.134358385077746;0.7146533419956377;24.15681515499915;0.6958713745443421;0.005074948000000745
2020-03-18 12:18:50:443597;3817503.07;136.4982790306236;1619142.16;969.2574760864603;2.3577326354470385;0.0013695722363308853;2.2754094154130713;0.0004468528692536774;0.9650840479235706;0.0005777225444501455;23609.381582347458;57.73502691896258;23.286156169524077;0.711250794046039;23.331309792591128;0.6922114146603723;0.004970834000000757
2020-03-18 12:19:50:441356;3821197.42;136.92637209521908;1615664.67;470.74724726553717;2.3650933228331645;0.0007483974803116402;2.2776114198698307;0.0003590174238513935;0.9630113021148803;0.0002805872579711608;23683.263092642315;57.73502691896258;23.210689763542916;0.710948622802086;23.257894252666574;0.6918928046026019;0.004781146000000014
2020-03-18 12:20:50:068684;3820439.95;135.37693378291152;1633816.14;13356.447843281649;2.3384406343017186;0.0107791244968004;2.277159932513229;0.008114184427861205;0.9738304226196315;0.007961064240631161;23415.74693019108;57.73502691896258;23.4852246501693;0.7120483721803399;23.524993102451162;0.693057417508931;0.002872707999999946
2020-03-18 12:21:50:229408;3807657.28;135.2156219603223;1630213.52;422.98891930946115;2.3356802335139752;0.000632190052395834;2.2695408665586547;0.00036932203627676523;0.9716830935100428;0.000252121072848842;23388.04127957749;57.73502691896258;23.513860683434643;0.7121629718883589;23.552857423264697;0.693179592509346;0.004903906999999208
2020-03-18 12:22:50:228909;3863499.67;136.31437027476605;1640881.64;6377.634230193938;2.3545602584099954;0.009514559490568284;2.3028255287200845;0.00373726471117043;0.9780417892982708;0.0038013666811390363;23577.53978248038;57.73502691896258;23.318763812197346;0.7113814997723478;23.363032886144595;0.6923495465608182;0.0049310410000007465
2020-03-18 12:23:50:442104;3805341.07;134.8935362889493;1633094.07;443.4223937657291;2.3301421385843324;0.0006573883478724261;2.268160297651326;0.0003695399489731209;0.9734000353097958;0.0002643003741656565;23332.456869922713;57.73502691896258;23.57142808129413;0.7123937009040515;23.608875678372897;0.6934260019780201;0.004861823000000598
2020-03-18 12:24:50:298678;3811905.45;135.73334121985272;1625836.88;887.4572606581961;2.3445811291149457;0.0012298796156801396;2.2720729734984606;0.0004174190709240976;0.9690744124739661;0.0005289658108063688;23477.378531283706;57.73502691896258;23.421661233796442;0.711793541973835;23.463145303419196;0.6927863293411943;0.0050226030000004585
2020-03-18 12:25:50:479059;3810205.21;135.51399569336007;1627729.33;526.1885834503969;2.340810287937997;0.000791009517688166;2.271059551365322;0.0004076738330931496;0.9702024007084847;0.00031363287340222093;23439.530843479348;57.73502691896258;23.46067274185151;0.7119498386271971;23.501103433270146;0.6929525179986988;0.004959791999999297
2020-03-18 12:26:50:489487;3804918.0;134.8857189584898;1633006.79;474.83084271340164;2.3300076304521085;0.0007350587794872431;2.2679081282506144;0.00042244965349474365;0.9733480123696342;0.00028302127082208145;23331.106854664682;57.73502691896258;23.572828196375383;0.7123993141908218;23.610238153540024;0.6934320042633653;0.005009635000000401
2020-03-18 12:27:50:280784;3804336.67;130.18695413706857;1691788.4;23188.79116157963;2.249146695108034;0.033032177332190084;2.2675616285278357;0.0065050345436512115;1.0083845863800749;0.013821598247229623;22519.59723153728;57.73502691896258;24.431538052516828;0.7158470911401543;24.446196233049022;0.697186953058493;0.004864322999999615
2020-03-18 12:28:50:251250;3858935.64;136.0528399549055;1642080.72;6203.2430392204005;2.3500597086757553;0.012341432716337707;2.300105154526848;0.008768830393836814;0.9787564967580433;0.0036974214188484457;23532.367187547225;57.73502691896258;23.365108811278333;0.7115671694363619;23.408122335282656;0.6925461135920115;0.004839219000000838
2020-03-18 12:29:50:450748;3795380.29;133.68717917823642;1643453.9;1145.542996825417;2.3093937249733516;0.004476643254201062;2.262223209407712;0.0040884243085814245;0.9795749759167404;0.0006827969154028894;23124.2159529973;57.73502691896258;23.788491896417042;0.7132641531394085;23.820125205655643;0.6943611089280445;0.004957343000000947
2020-03-18 12:30:50:231767;3780355.81;131.96516130017835;1658207.52;548.1238428226845;2.2797847162025544;0.0007767372884378756;2.253267920406809;0.00043977058096923233;0.9883688197575592;0.00032670730839022766;22827.06088566284;57.73502691896258;24.10211394877888;0.7145228211739593;24.12542166695215;0.6957286511804672;0.005133229000000128
2020-03-18 12:31:50:230096;3783814.45;132.37788766025253;1654575.29;1470.9594566579028;2.286881256471068;0.00196108542659885;2.2553294307386196;0.0004944238680441871;0.9862038417105486;0.000876760263448927;22898.279931960547;57.73502691896258;24.026527255180838;0.7142193477887554;24.05183342371771;0.6953972660073804;0.00499687499999979
2020-03-18 12:32:50:214830;3781109.18;131.89223397798884;1659451.2;730.4741783612377;2.2785302874409905;0.0009541649306381635;2.2537169639726837;0.0003729332022208541;0.9891101108920707;0.00043539659109148734;22814.47186768471;57.73502691896258;24.11550288581543;0.7145765904089023;24.138457148779196;0.695787475103071;0.004839270999999812
2020-03-18 12:33:50:211076;3788533.21;132.7480368524977;1652038.6;745.5273504728249;2.2932478503227536;0.0011446769342146213;2.258142031209711;0.0004974495090340149;0.9846918564667531;0.00044436898192561937;22962.17428576133;57.73502691896258;23.958941473085645;0.7139480358209856;23.98603891951001;0.6951018967061255;0.004959272000000681
2020-03-18 12:34:50:266117;3806647.0;135.09078395431612;1631280.78;912.174021807575;2.3335332186180167;0.0010660540741654913;2.2689386926816337;0.0005048770081843722;0.9723192301177062;0.0005436981502456694;23366.492179704383;57.73502691896258;23.53616008347319;0.7122523480272337;23.57455638972459;0.6932749695405768;0.005130519999999805
2020-03-18 12:35:50:244951;3817500.21;136.18797848296364;1622814.71;1543.485130927389;2.3523965307250885;0.002326607031085286;2.2754077107200277;0.00044886562545351147;0.9672730585662196;0.000919988939121471;23555.82211936349;57.73502691896258;23.34103252977252;0.7114705781020179;23.38469807123289;0.6924438149923644;0.005166198999999594
2020-03-18 12:36:50:281297;3818608.35;136.25438747708884;1622495.55;441.2211560950568;2.353540253104917;0.0006939681569903269;2.27606821370938;0.00042758163933703433;0.9670828243592768;0.0002629883341149829;23567.301822723297;57.73502691896258;23.329258640654587;0.7114233993081213;23.373243225248928;0.6923938828545685;0.004913958999999579
2020-03-18 12:37:50:195554;3820334.5;136.52238121077625;1620058.35;965.4871107949143;2.35814700949668;0.0013750211587217273;2.2770970794078207;0.00041077219618946295;0.9656301397836375;0.0005754752313434843;23613.540754726462;57.73502691896258;23.281900652438537;0.7112337532213915;23.327169786002855;0.6921934187651244;0.00510437399999919
2020-03-18 12:38:50:192479;3826502.18;137.3015089634341;1613507.82;467.47971122182446;2.3715425820175025;0.0008073410777341092;2.280773303600944;0.00039537585753255544;0.961725719180789;0.0002786396544872256;23747.997209585606;57.73502691896258;23.14478648673156;0.7106848150444458;23.193786165618974;0.6916155039979808;0.004904164999999239
2020-03-18 12:39:50:191352;3830370.8;137.79009793309822;1609438.57;415.5797035467445;2.3799423428145645;0.0006162791904325572;2.2830791810845352;0.00038046695277389443;0.9593002568841288;0.000247704835586376;23832.31064272866;57.73502691896258;23.059255627881157;0.7103425242490169;23.110591001255102;0.6912569014245659;0.004803281000000048
2020-03-18 12:40:50:213070;3822342.31;137.04114280619194;1614802.8;1000.4798848552629;2.367065246383254;0.0017834452671078342;2.278293827568749;0.001196822186890321;0.9624975875017151;0.0005963325525055966;23703.056088043577;57.73502691896258;23.19051758930243;0.7108678822003301;23.238271146810916;0.6918078481756375;0.005032968000000082
2020-03-18 12:41:50:250389;3816318.4;136.31731939187915;1620777.56;565.310664925745;2.3546221650825907;0.0007545445921025032;2.274703296983635;0.0003930163486575827;0.9660588224004296;0.0003369514538741325;23578.16115053231;57.73502691896258;23.31812702078406;0.7113788183511148;23.362413359805032;0.6923467217641979;0.004857239999999763
2020-03-18 12:42:50:256226;3803581.26;134.66146860672032;1635201.37;9338.60380914307;2.326135522714083;0.012848506445720255;2.267111369027062;0.00038570835770630686;0.9746560841388804;0.005566242290968613;23292.24389917925;57.73502691896258;23.613172891431816;0.7125612346711433;23.64949900474636;0.693605285746507;0.004955104000000432
2020-03-18 12:43:50:460257;3804274.44;130.28501907627376;1690557.26;25524.511605106018;2.250828365073237;0.035266938493593726;2.26752453655297;0.005614977575412905;1.0076507696689094;0.015213796286502644;22536.47291029727;57.73502691896258;24.413324775389924;0.7157739344945737;24.42845861821695;0.6971058561653545;0.005392446999998413
2020-03-18 12:44:50:434168;3815670.4;136.00644174018257;1624189.89;847.8272276707079;2.3492766065730173;0.0012753932345950301;2.2743170588394475;0.0006582451906245276;0.9680927298179542;0.0005053444676039227;23524.507132885734;57.73502691896258;23.373183188080418;0.7115993404477172;23.415978164585283;0.6925802288380568;0.005265312000000577
2020-03-18 12:45:50:216627;3813410.01;135.76098807827447;1626148.36;564.1345838422501;2.345056902403149;0.000872472736240061;2.272969761248798;0.0004134154260504423;0.9692600690436446;0.00033625045483847923;23482.15385716036;57.73502691896258;23.416744143124106;0.711773837728537;23.45836108026475;0.6927653984725439;0.004969374999999943
2020-03-18 12:46:50:196701;3814636.4;135.9212662144358;1624762.03;593.7294295001263;2.3478126448105137;0.0008655059582380975;2.273700746739;0.00043747012399611006;0.9684337518732252;0.000353890359567522;23509.81327170988;57.73502691896258;23.38828593484334;0.7116598325937799;23.430672286527;0.6926443813882064;0.005022500000000818
