5444734;2677850
5444436;2678188
5444423;2677735
5444885;2677877
5445105;2678245
5445231;2678019
5445270;2677624
5445383;2677730
5445041;2677427
5443437;2677283
5444738;2677091
5443764;2677580
5445439;2677752
5444943;2677099
5445417;2677943
5445694;2677982
5445931;2678013
5445313;2677984
5445721;2677832
5444749;2677210
5445109;2677794
5445099;2677812
5445626;2678185
5445720;2677954
5444899;2677542
5445366;2677806
5445365;2677719
5443170;2678088
5444295;2677948
5445325;2677983
5444459;2678012
5444839;2677861
5444162;2678138
5444460;2678103
5445348;2678301
2677964;2678301
5444083;2678117
5444534;2677932
5445009;2678064
5444754;2678190
5444322;2678127
5445249;2677946
5444767;2677991
5443676;2677496
5443712;2677489
5444160;2677921
5444274;2677653
5443902;2677106
5444677;2677837
2677256;2677837
5444980;2677882
5444367;2677761
5443964;2677689
5444530;2677194
5445250;2677565
2677744;2677565
5445525;2677663
5445212;2676992
5445626;2677250
2678186;2677250
5445937;2677451
5445821;2677414
5444861;2677349
5445966;2677344
5445200;2677619
5444632;2677205
5445492;2677176
5445050;2677550
5445615;2677416
5445447;2676931
5446165;2677856
5445556;2677785
5445842;2677958
5445990;2677969
2677967;2677969
5445071;2677689
5444954;2677470
5444695;2677431
5444962;2677474
5443456;2677168
5444639;2677419
5443781;2677550
5444111;2677372
5444220;2677661
2677129;2677661
5444315;2677448
5444382;2677571
5444711;2677932
5443980;2677715
5443738;2677368
5445433;2677871
5444962;2677726
5445057;2678004
5445064;2677771
5444281;2677300
5445246;2677675
2677042;2677675
5443664;2677589
5444708;2677193
5445086;2677582
5445166;2677537
5445250;2677450
5445341;2677775
5445051;2677498
5445370;2677321
5445954;2677657
5445080;2677495
5444601;2677076
5444922;2677127
5445093;2677052
5444305;2676848
5444268;2676714
5444668;2676555
5445627;2677259
5444732;2677071
2677534;2677071
5445038;2677502
5444288;2677348
5444505;2677042
5444335;2676181
5444592;2676639
5444290;2676948
5444104;2677011
5444060;2676811
5444317;2677328
5444534;2677193
5441332;2677491
5444044;2677146
5444080;2677594
5444155;2677512
5444075;2677405
5442885;2677482
5443461;2677334
5444253;2677745
5443142;2677872
5443174;2677808
5442840;2677439
5442378;2677417
2676747;2677417
5442437;2677402
5442742;2678046
5442673;2677741
5443527;2677432
5443244;2677650
5443090;2677319
5442601;2678054
5442623;2677849
5441974;2677486
5442514;2677466
5443618;2677580
5443660;2678067
5442501;2677242
5442976;2677747
5443950;2677740
5443691;2678165
5443927;2677706
5443540;2677977
5444207;2677737
2677690;2677737
5441228;2677271
5441320;2676716
5443356;2677527
5444226;2677226
5443738;2677109
5443999;2677681
5443756;2677290
5443399;2677481
5443617;2677716
5441228;2677377
5443328;2676620
5442086;2677439
5443481;2677072
5443424;2677598
5443438;2677894
5443810;2678119
5443396;2677743
5443531;2678111
5443578;2678036
5443986;2678028
5443649;2678144
5442788;2678055
2678410;2678055
5443532;2677973
5442914;2678260
5443306;2678407
5442189;2678358
5442737;2678238
5442320;2678221
5442289;2678757
5442927;2678643
5442225;2678649
5441854;2678237
5441770;2678635
5442838;2679051
5442577;2678718
5443650;2679152
5441608;2679221
5442056;2678980
5441624;2679077
5441069;2677819
5442049;2678794
5442907;2679015
5441808;2679452
5442024;2679284
5442092;2679084
5442643;2678945
5441926;2679214
5441963;2678862
5440670;2677846
5442317;2678681
5440381;2678117
5442547;2678554
5440996;2677910
5442689;2678834
5443229;2678610
5442633;2678826
5440303;2678125
5442806;2677941
5443562;2678744
5442879;2677927
5443001;2678402
5442214;2678597
5442307;2678393
5440570;2678358
5442284;2678340
5442333;2678657
5442410;2678689
5442387;2678748
5441579;2679037
5442048;2678838
5440063;2678758
5442144;2678423
5440907;2679049
5442347;2678764
5442518;2679573
2678309;2679573
5439905;2678316
5439665;2678230
5439516;2678058
5440632;2678675
5440449;2679141
5440564;2678490
5441667;2679430
5441702;2679943
5441701;2679429
5440608;2679746
5439980;2679626
5440151;2679460
5440068;2678945
5440720;2679857
5441797;2679930
5441107;2679918
5441227;2679984
5441522;2679901
2679300;2679901
5441668;2679938
5441071;2679845
5441838;2679858
5440202;2678628
5441315;2679847
5441360;2679661
5440403;2679413
5439337;2678612
5441672;2679296
5441508;2679538
5442354;2680023
5441780;2679519
5442293;2679240
5442404;2679575
5441941;2678891
5439137;2679297
5441806;2679180
5441868;2679758
5441361;2679027
5442168;2679819
5441754;2679836
5440708;2679292
5438608;2679106
5440231;2679208
5441284;2679302
2680142;2679302
5440739;2679905
5440668;2679302
5441039;2679475
5440761;2680141
5440390;2680121
5439863;2679838
5440232;2679731
5439004;2679946
5439848;2679288
5440354;2680103
5439385;2680191
5438717;2680192
5438612;2680005
5439697;2679827
5440389;2680336
5440093;2680639
5439711;2680445
5440552;2680663
5440211;2680834
5438622;2680538
5438549;2680409
5439345;2680437
5439212;2680826
5439200;2680616
5440272;2680554
5439780;2680712
5438957;2680406
5438925;2680143
5439745;2680101
5440806;2680616
5440376;2680312
5440651;2680569
5440595;2680705
5440790;2680635
5440857;2680208
5440769;2680121
5441110;2680271
5441343;2680295
5440469;2679329
5438369;2679862
5440949;2680274
5441397;2679960
5441204;2680314
5441216;2680654
5440711;2679919
5440992;2680029
5441293;2680173
5440867;2680438
5436709;2680345
5440902;2680129
5440835;2680504
5439684;2679805
5440743;2680449
5441220;2680785
5440100;2680409
5440011;2680921
5440080;2680903
5440599;2680920
5440455;2681249
5440402;2680918
5440474;2680933
5440566;2681520
5440718;2681468
5440551;2680771
5440459;2680745
5439714;2680836
5439664;2680972
5439357;2680817
5438122;2680924
5439305;2681065
5438858;2681144
5438655;2681148
5438164;2681144
5439099;2681030
5439232;2681380
2680396;2681380
5440168;2681371
5440106;2681483
5439532;2681329
5440043;2681397
5440181;2681641
5441034;2681687
5439502;2681478
5440046;2680971
5440265;2681499
5439545;2681175
5439870;2680975
5440047;2681161
5440267;2680933
5440539;2681303
5439595;2681103
5440162;2680534
5440972;2681009
5440661;2681062
5440665;2681302
5438245;2680165
5441124;2680571
5440786;2681013
5440663;2680368
5440620;2681150
5440359;2680729
5441091;2680941
5440573;2680735
5439967;2680532
5440304;2680654
5440465;2680282
5439625;2680800
5438575;2681062
5440360;2680835
5439733;2680857
5438541;2681506
5439343;2680609
5440330;2681108
5438907;2680636
5439657;2681068
5438943;2680727
5437674;2680852
5438610;2680281
5438530;2681029
5438009;2680765
5438663;2681331
5437627;2681449
5437979;2681581
5438996;2681454
5438818;2681541
5438390;2681747
5439169;2681477
5439163;2681852
5439424;2681574
5435565;2681602
5431558;2678315
5431664;2677842
5307688;2548792
5358706;2636417
5367527;2645186
5388939;2652196
5392189;2658218
5393973;2658725
5394450;2658795
5394418;2659245
5394420;2658953
5395503;2659715
5394968;2659673
5395468;2659769
5394095;2659569
5394456;2659115
5395115;2659539
5395245;2659482
5397019;2659481
5399022;2660126
5400140;2660474
5399295;2660845
5400432;2660946
5400077;2660614
5398831;2660479
5398469;2660414
5399324;2660258
5396211;2660749
5398419;2660240
5398344;2660987
5399603;2661102
5398371;2661126
5399340;2662429
5401545;2660773
5399663;2661390
5398868;2661051
5397969;2661527
5399581;2660732
5399770;2661583
5399135;2661454
5397712;2661532
5397826;2660587
5399339;2661477
5398211;2661758
5397949;2661646
5397370;2661322
5396767;2660434
5396951;2660449
5397531;2661732
5396854;2660739
5398225;2662478
5398048;2662808
5398806;2662185
5398994;2663420
5398715;2663039
5398337;2662603
5398633;2661976
5399580;2662717
5398641;2662035
2661833;2662035
5398661;2662651
5397407;2661117
5399258;2662281
5399136;2662569
5399237;2662600
5399161;2662164
5398671;2661959
5400194;2661829
5400070;2662113
5398668;2661743
5399334;2661566
5401624;2662474
5400891;2662149
5400307;2661428
5399895;2661685
5400555;2662310
5399898;2661678
5399277;2661701
5397793;2661570
5398989;2661055
5399424;2661140
5400400;2661463
5400025;2661611
5401784;2661428
5400326;2662050
5401589;2662299
5399369;2662119
5400010;2662098
5398959;2661776
5398154;2661942
5399621;2661354
5398039;2662194
5399471;2661950
5398965;2662521
5398574;2662507
5398003;2662502
5397627;2661502
5397589;2661458
5398346;2662450
5398354;2662408
5398705;2662986
5398159;2662582
5398711;2663143
5398928;2663730
5399419;2663358
5398125;2661751
5397644;2661888
5399503;2663304
5399079;2662917
5398344;2663229
5399462;2663916
5399691;2663562
5399132;2662998
5399464;2663369
5399939;2663167
5399490;2663126
5398006;2661790
5400327;2663038
5398454;2662491
5399913;2662483
5399936;2662968
5401221;2662908
5402068;2663010
5401711;2662944
5399398;2662376
5401508;2662338
5397849;2662346
5397598;2661976
5401306;2661977
5400794;2662308
5401147;2662151
5401175;2662331
5401679;2662557
5401100;2661806
5401122;2662396
5400463;2662440
5400257;2662364
5399854;2662594
2663372;2662594
5399296;2662826
5398224;2662141
5399788;2662125
2663320;2662125
5400856;2663166
5400288;2663066
5398786;2663281
5399134;2661823
5399175;2663288
5399423;2663477
5399264;2663261
5399307;2663065
5399125;2663651
5399173;2663913
5399363;2664128
5399329;2664511
5398851;2663985
5399404;2663396
5398225;2662391
5397241;2662389
5398921;2663329
5397314;2662071
5398749;2663522
5398377;2663148
5399119;2663315
5398692;2663559
5399711;2663196
5398939;2663330
5398986;2663046
5400355;2663459
5399617;2662552
5399773;2662167
5400262;2663031
5400311;2662933
5401669;2663183
5400354;2663002
5398443;2662209
5397358;2661990
5398182;2662104
5398573;2662124
5400600;2661720
5400834;2662484
5397859;2662043
5399556;2661943
5400707;2661918
5399849;2662079
5398299;2662316
5398129;2662085
5397837;2661817
5399160;2661933
5400164;2662034
5400463;2662591
5401049;2662909
5398972;2662878
5400335;2662697
5400391;2663085
5397962;2662441
5397855;2661856
5399803;2662179
5399412;2663147
5400243;2663666
5399182;2663784
5399621;2664240
5400051;2664123
5398760;2663601
5398803;2663064
5398603;2663369
5397945;2662266
5399960;2663874
5398810;2663175
5399398;2663634
5398824;2663596
2662644;2663596
5399660;2663590
5399580;2663631
5398119;2661804
5398452;2662064
5400523;2663653
5399712;2663348
5398649;2661860
5399990;2663339
5397565;2661505
5400847;2662535
5400865;2663105
5399874;2663076
5397511;2661927
5399877;2662142
5400779;2662869
5400915;2662215
5401070;2662265
5397677;2662060
5399939;2661903
5399597;2662135
5397862;2661976
5399422;2661895
5400465;2662752
2663229;2662752
5401546;2662538
5401335;2662736
5401258;2662530
5399638;2662532
5397888;2662019
5400407;2661964
5399621;2662485
5399728;2662530
5399960;2662290
5400868;2662353
5397921;2662768
5397962;2662111
5398997;2662262
5400093;2662826
5397732;2662581
5399980;2661882
5400618;2663107
5398318;2663207
5399901;2662130
5398955;2663395
5399871;2664064
5399452;2663857
5399210;2662866
5398858;2663145
5398879;2662810
2663505;2662810
5399103;2663546
5399185;2663472
5398969;2664051
5399291;2664051
5398711;2664034
5399299;2663928
5399167;2664261
5400077;2664743
5399408;2663987
5399960;2664525
5399052;2664407
5398326;2663659
5396882;2662433
5399019;2664077
5397504;2662448
5397333;2662222
5399151;2663922
5399467;2664035
5400363;2663712
5401010;2664138
5401635;2664583
5397444;2662531
2663481;2662531
5401294;2664040
5400892;2663899
5397443;2662609
5401113;2662878
5397984;2662732
5401950;2662918
5403208;2663659
5401465;2663433
5400266;2662894
5400892;2663305
5401325;2663383
5397958;2662799
5401033;2662393
5401059;2663191
5398383;2663252
5397962;2662407
5400085;2662785
2663721;2662785
5397718;2663132
5399108;2662649
5397780;2663290
5397508;2662240
5397297;2662334
5398308;2661924
5399517;2663256
5399653;2663443
5399524;2663844
5398989;2663856
5398768;2663489
2663305;2663489
5398300;2663339
5398116;2663759
5398882;2664463
5398165;2663326
5398480;2663552
5398229;2663573
5398850;2664293
5399160;2663550
5399094;2663737
5397886;2662694
5399234;2663658
5398762;2663601
5397824;2662463
5399206;2663330
5399706;2663124
5398270;2662442
5400020;2663102
5400887;2664276
5400160;2663263
5399887;2663620
2662309;2663620
5397246;2662409
5399846;2662946
5400132;2663153
5397948;2662336
5397452;2662355
5402150;2662396
5400516;2662955
5401989;2662692
5397919;2662841
5399813;2662480
5401556;2662810
5401810;2662994
5402069;2662946
5398564;2663161
5399423;2662128
5400754;2662793
5400565;2663263
5399540;2662614
5397787;2662626
5399147;2662163
5398447;2662480
5398840;2662529
5397550;2662441
5398125;2662070
5398693;2662560
5399152;2663112
5398741;2663306
5397606;2662766
5396674;2661974
5397860;2662085
5398856;2663417
5398168;2663087
5398191;2663170
5397983;2663168
5398360;2663097
2662343;2663097
5399483;2663964
5400136;2663944
5398489;2662340
5399374;2663698
5400306;2663975
5399750;2663340
5399855;2663564
5401249;2663981
5400600;2664044
5400810;2663687
5400503;2663644
5399607;2663457
5399442;2663453
5400049;2664119
5400667;2663961
5397881;2662186
5399768;2663077
5398086;2662206
5400744;2662557
2662684;2662557
5399309;2662863
5399313;2662024
5400712;2662691
5398121;2662000
5396582;2661009
5401363;2661826
5401789;2662575
5401054;2662846
5400679;2661931
5401349;2662186
5401372;2662704
5400222;2662680
5401732;2662807
5401496;2662676
2663063;2662676
5400577;2662210
5401082;2662282
5400740;2662637
5400180;2662619
5401881;2662596
5400934;2662879
5400207;2662701
5401061;2663040
5400361;2662965
5400532;2663050
5400298;2663363
5400534;2663214
5400352;2663742
5400538;2663919
5399875;2663665
5400460;2663580
5400141;2663735
5399131;2661970
5400014;2663195
5400407;2663632
5400239;2663468
5400299;2662857
5400061;2661777
5401096;2663111
5401380;2663169
5401885;2663349
5401562;2663287
5402104;2663501
5401359;2663115
5401810;2663403
5401102;2662403
5402184;2662319
5401674;2662798
5402508;2662871
5403010;2662176
5404654;2662707
5404356;2662466
5402229;2662468
5402430;2661703
5404460;2662409
5403820;2662250
5403578;2661979
5402925;2661747
5403502;2661921
5403977;2662083
5402618;2661773
5400650;2661766
5402250;2661166
5399929;2661493
5402544;2660910
5403427;2661630
5401919;2660438
5401994;2661268
5403196;2661358
5403936;2661731
5403689;2661753
5399808;2661524
5402641;2660700
5404218;2661936
5402749;2661942
5403695;2662043
5401103;2662429
5400549;2661471
5402974;2661290
5402923;2662770
5401884;2662665
5402155;2661456
5402095;2662807
5403245;2663421
5403748;2663739
5401687;2661359
5401705;2663241
5402312;2663162
5401341;2661043
5402758;2663311
5403092;2663392
2661699;2663392
5403587;2663296
5403932;2663591
5402766;2662916
5403726;2662995
5404145;2663171
5404475;2663274
5404869;2662936
5404720;2663285
5404999;2663412
5404398;2662582
5405158;2662270
5401512;2661527
5401516;2661146
5405936;2661935
5401714;2661716
5401408;2661039
5404676;2661543
5401272;2661328
5404697;2661490
5404822;2661327
5405104;2662073
5402062;2661912
5401859;2661510
5403735;2660817
5405932;2662063
5401508;2661474
5405292;2661483
5405932;2662820
5405591;2662439
5404086;2662093
5403715;2662538
5403630;2661819
5404117;2661802
5403503;2662202
5404374;2662631
5403237;2662324
5404225;2662462
5401729;2662954
5402854;2662415
5401458;2662543
5401903;2661318
5401348;2660962
5400783;2661331
5401549;2662682
5400978;2661319
5401310;2662558
5401229;2662640
5403524;2662920
5401903;2663194
5401288;2662528
5401962;2661932
5402988;2662947
5401623;2662369
5402616;2662434
5401249;2662415
5402967;2662533
5403365;2662436
5402119;2662062
5402596;2662321
5402371;2662288
5400195;2660774
5400458;2660571
5403325;2661706
5403167;2662130
5403065;2661085
5404414;2661562
5404955;2662150
5403874;2661769
5404075;2661304
5405412;2661242
5404089;2661393
5400327;2661167
5405160;2660828
5405621;2661892
5404631;2662002
5404156;2661158
5404512;2661915
5404636;2661850
5404397;2662016
5400613;2661598
5400493;2660873
5401663;2661003
5401127;2661769
5403399;2661098
5402090;2662288
5402897;2662528
5402929;2662499
5402522;2662743
5400696;2662596
5401530;2661152
5401913;2662316
5401025;2663083
5401507;2662635
2662061;2662635
5402762;2663437
5402464;2663379
5402533;2663777
5402320;2663711
5402841;2663178
5400801;2661126
5400061;2660537
5401042;2661294
5401833;2663058
5399961;2661434
5402649;2663120
5402902;2663063
5403119;2663107
5402844;2662964
5402913;2662867
5399998;2661339
5403502;2662657
5402927;2662933
5404199;2662645
5400922;2661612
5405097;2662670
5405584;2662760
5406393;2662970
5406405;2662720
5405106;2662376
5404346;2662460
5403960;2661684
5405074;2662142
5404930;2662236
5404689;2662598
5404621;2662524
5404999;2661794
5404404;2662765
5405589;2663113
5404113;2662571
5402753;2662481
5403893;2662464
5403791;2662531
5403958;2662296
5403893;2662897
5401427;2662609
5403623;2662035
5403501;2663852
5402630;2664149
5400808;2663356
5400669;2662161
5402020;2663644
5400418;2662184
5400448;2661976
5401310;2663623
5402604;2664243
5402162;2664806
5401014;2664125
5401140;2664310
5401763;2664238
5399763;2662243
5400024;2661081
5401759;2663999
5402632;2664681
5402120;2663915
5400302;2662279
5403292;2664174
5402931;2664546
5402933;2664010
5403452;2663941
5402860;2664073
5403150;2663150
5400413;2663120
5400212;2662170
5403785;2663568
5405212;2663376
5404078;2663215
5405173;2663266
5405493;2663258
5403984;2663096
5405128;2662994
5405735;2663252
5404772;2662941
5404464;2662802
5404371;2662720
5403154;2662511
5404069;2662294
5405602;2662794
5404744;2662973
5404855;2662592
5405132;2663097
5404837;2662801
5404429;2663273
5404126;2663039
5404925;2663157
5405487;2663250
5405090;2663627
5405303;2663933
5404036;2663576
5403823;2662152
5404673;2663524
5403910;2663426
5405159;2664242
5405411;2664062
5403599;2664051
5403413;2663950
5404033;2664394
5402195;2663899
5402290;2663769
5401298;2663740
5401175;2663916
5400804;2662351
2662453;2662351
5402676;2664201
5402239;2664755
5400667;2662653
5402744;2663885
5402023;2663686
5401765;2663987
2662278;2663987
5402168;2663741
5402052;2662956
5400146;2661895
5402592;2662968
5403038;2663354
5403180;2662809
5404025;2663214
5403236;2663135
5403831;2663180
5403450;2662632
5400513;2661694
5399830;2661202
5400220;2661118
5404949;2661874
5404566;2662565
5404932;2662203
5405969;2662413
5404541;2661785
5403902;2661782
5401267;2661829
5400370;2660815
5404037;2661686
5404609;2662301
5405219;2662309
5404618;2662446
5401420;2662341
5404320;2661733
5403668;2662859
5403434;2662477
5402009;2662475
5402327;2661517
5402436;2662995
5402783;2661626
5403394;2663235
5403350;2663164
5403660;2663481
5403671;2663040
5402983;2663512
5402756;2663503
5402577;2663224
5401868;2663556
5401327;2660924
5401958;2663351
5400641;2661206
5403168;2663715
5402800;2663537
5403232;2663664
5403818;2663634
5403235;2663511
5403350;2662770
5403263;2663453
5403092;2662953
5401081;2661364
5403189;2662613
5401679;2661683
5403848;2662714
5404636;2663130
5406116;2663592
5405358;2662563
5401162;2661508
5405717;2662459
5401545;2661934
5405464;2662379
5406337;2662137
5406024;2662237
5406241;2662097
5405951;2661993
2664171;2661993
5405423;2662328
5401628;2661877
5400631;2661091
5405027;2661405
5402233;2662201
5404521;2661697
5402022;2661711
5402522;2661213
5405110;2661979
5401903;2662577
5401714;2661144
5403644;2661765
5404237;2661893
5400946;2661944
5400720;2660685
5401920;2661104
5401242;2662167
2661056;2662167
5401876;2662350
5401135;2662614
5401070;2662686
5400653;2662270
5399610;2660478
5399437;2659907
5399555;2660211
2660873;2660211
5399992;2660600
5400605;2660458
5402736;2662978
5402637;2662679
5402113;2662581
5402335;2662370
5402165;2662460
5402434;2662388
5401251;2661459
5402720;2662270
5401994;2661810
5400602;2660860
5403759;2661749
5404038;2662526
5403485;2661901
5401324;2661014
5404958;2661678
5403739;2661702
5400826;2661161
5403673;2660637
5405147;2661186
5405071;2661882
5404954;2661493
5405764;2661796
5406146;2662040
5404157;2661581
5404001;2660747
5403980;2661454
5401136;2660827
5403070;2660502
5403746;2661376
5403283;2661649
5403014;2661440
5403299;2661722
5404048;2661858
5403784;2661711
5403197;2661972
5401870;2661451
5401113;2660500
5400557;2660468
5401979;2660678
5401241;2661474
5401944;2662577
5401599;2662384
5401203;2662485
5401003;2661602
5399830;2660079
5400536;2660938
5400754;2661360
5401348;2661824
5401869;2661683
5400177;2660052
5401355;2661784
5401721;2661040
5402635;2661438
5402816;2662193
5402433;2661576
5400234;2660413
5400900;2659792
5402664;2661700
5403316;2661273
5403532;2661236
5403533;2661330
5404095;2661182
5402900;2660537
5403339;2660819
2661384;2660819
5400060;2660031
5404123;2659724
5404888;2660665
5401274;2660608
5401135;2659931
5405587;2660548
5406170;2660996
5406817;2661157
5403891;2660965
5401144;2660642
5403321;2660023
5403426;2660305
5403493;2660407
5401552;2660488
5403385;2659913
5403784;2660514
5403170;2660817
5402411;2660869
5401320;2660662
5400901;2659834
5399980;2659740
5400765;2659649
5400955;2660394
5400640;2659759
5401072;2659593
5402263;2661630
5402108;2661461
5402457;2661932
5402542;2662175
5402079;2661595
5402220;2661722
5401250;2660111
5402614;2661595
5401494;2660561
5402109;2661711
2660163;2661711
5402760;2661864
5402645;2661277
5402484;2660864
5402787;2660764
5400716;2659981
5402161;2661013
5403441;2660736
5401024;2659879
5403330;2661083
5404212;2660907
5404127;2660324
5404470;2660708
5401347;2660054
5401218;2659769
5404099;2660129
5405260;2660537
5404378;2660088
5400729;2660010
5404276;2659586
5403484;2659820
5405605;2660439
5404694;2660627
5405441;2660468
5404437;2660359
5404233;2660412
5403918;2659779
5403862;2660060
5403078;2660301
5401116;2659668
5404171;2659932
5400364;2660526
5403795;2659616
5404193;2660767
5403439;2660539
5403634;2660380
5404984;2660863
5403691;2660673
5403267;2660814
5404343;2661475
5405401;2661494
5403607;2662172
2661247;2662172
5401867;2661461
5401993;2661691
5402064;2660689
5401619;2660775
5401133;2660945
5401004;2659772
5402168;2661611
5402226;2661862
5402524;2661847
5401093;2661376
5401956;2660901
5401364;2660271
5401533;2659717
5401356;2660013
5402021;2661118
5401050;2660008
5400843;2659858
5403542;2660962
5402596;2661246
5403422;2660606
5402666;2660557
5400787;2659703
5401126;2659461
5403171;2660465
5402821;2660385
5404283;2660158
5405227;2660052
5403810;2659882
5405069;2659979
5405068;2660406
5403861;2660088
5404212;2659563
5404506;2659614
5405032;2659930
5405896;2659947
5405827;2660184
5405281;2659822
5405044;2660496
5404992;2660600
5404257;2659997
5404762;2660421
5402250;2659853
5402894;2659401
5404677;2659322
5404805;2660160
5405186;2660709
5405052;2660317
5404879;2660749
5404654;2660609
5403636;2660754
5403031;2660106
5403882;2659248
5404870;2660795
5404725;2661154
5403859;2660880
5402760;2659264
5403798;2660809
5405234;2660993
5404308;2660679
5405181;2660908
5404957;2660358
5404455;2660081
5404307;2660086
5405619;2660695
5405403;2660028
5403124;2658443
5404835;2659837
5406454;2659556
5406136;2660079
5406955;2659984
5405818;2659161
5403593;2658046
5406819;2659103
5406700;2659012
5403560;2657806
5403458;2657708
5403427;2657653
5404662;2657638
5408724;2658680
5408196;2658312
5404283;2657924
5407542;2657732
5403822;2657965
5407976;2657177
5407205;2658167
5404853;2658269
5405100;2657466
5407805;2657588
5407167;2658086
5404423;2658149
5404325;2657019
5406438;2657415
5406980;2657890
5407598;2658064
5405826;2658463
5407239;2657425
5406412;2658428
5407919;2659093
5406933;2659286
5406931;2658839
5406386;2658909
5405329;2657605
5405967;2658108
5405849;2658833
5406951;2658858
5406984;2659293
5406651;2658732
5406812;2659105
5406972;2658896
5406483;2659119
5406785;2658355
5406600;2658755
5406395;2657787
5406455;2658327
5407943;2658399
5407868;2658401
5407297;2657960
5408455;2658388
5408200;2657348
5407520;2658147
5407293;2657139
5409272;2657855
5408545;2657097
5408352;2657593
5409292;2657714
5408590;2657668
5408647;2657266
5409414;2657190
5409771;2657040
5408949;2657213
5407395;2656774
5408232;2656820
5409191;2656742
5408644;2656858
5407347;2656716
5408648;2656411
5410118;2657027
5409280;2657610
5408148;2657068
5406405;2656707
5407489;2656848
5405730;2657005
5406598;2656041
5406102;2656904
5405810;2656866
5406751;2656040
5406493;2657644
5407879;2657641
5406573;2657880
5406057;2657492
